first_name,second_name,position,team_name,element,full_name,season,unique_id
Josip,Drmic,FWD,Norwich,434,Josip_Drmic,1920,1920_434_Norwich
José Diogo,Dalot Teixeira,DEF,Man Utd,229,José Diogo_Dalot Teixeira,1920,1920_229_Man Utd
José Heriberto,Izquierdo Mena,MID,Brighton,51,José Heriberto_Izquierdo Mena,1920,1920_51_Brighton
José Ignacio,Peleteiro Romallo,MID,Aston Villa,36,José Ignacio_Peleteiro Romallo,1920,1920_36_Aston Villa
José Ángel,Esmorís Tasende,DEF,Man City,440,José Ángel_Esmorís Tasende,1920,1920_440_Man City
José,Holebas,DEF,Watford,353,José_Holebas,1920,1920_353_Watford
João Filipe Iria,Santos Moutinho,MID,Wolves,415,João Filipe Iria_Santos Moutinho,1920,1920_415_Wolves
João Pedro Cavaco,Cancelo,DEF,Man City,518,João Pedro Cavaco_Cancelo,1920,1920_518_Man City
Juan,Foyth,DEF,Spurs,335,Juan_Foyth,1920,1920_335_Spurs
Juan,Mata,MID,Man Utd,242,Juan_Mata,1920,1920_242_Man Utd
Junior,Stanislas,MID,Bournemouth,77,Junior_Stanislas,1920,1920_77_Bournemouth
Jürgen,Locadia,FWD,Brighton,45,Jürgen_Locadia,1920,1920_45_Brighton
Karl,Darlow,GKP,Newcastle,263,Karl_Darlow,1920,1920_263_Newcastle
Kasper,Schmeichel,GKP,Leicester,168,Kasper_Schmeichel,1920,1920_168_Leicester
Kayne,Ramsay,DEF,Southampton,311,Kayne_Ramsay,1920,1920_311_Southampton
Keinan,Davis,MID,Aston Villa,34,Keinan_Davis,1920,1920_34_Aston Villa
Kelechi,Iheanacho,FWD,Leicester,167,Kelechi_Iheanacho,1920,1920_167_Leicester
Kenny,McLean,MID,Norwich,286,Kenny_McLean,1920,1920_286_Norwich
Ken,Sema,MID,Watford,372,Ken_Sema,1920,1920_372_Watford
Kepa,Arrizabalaga,GKP,Chelsea,111,Kepa_Arrizabalaga,1920,1920_111_Chelsea
Kevin,De Bruyne,MID,Man City,215,Kevin_De Bruyne,1920,1920_215_Man City
Kevin,Long,DEF,Burnley,88,Kevin_Long,1920,1920_88_Burnley
Kieran,Tierney,DEF,Arsenal,515,Kieran_Tierney,1920,1920_515_Arsenal
Kieran,Trippier,DEF,Spurs,334,Kieran_Trippier,1920,1920_334_Spurs
Kieron,Freeman,DEF,Sheffield Utd,292,Kieron_Freeman,1920,1920_292_Sheffield Utd
Konstantinos,Mavropanos,DEF,Arsenal,8,Konstantinos_Mavropanos,1920,1920_8_Arsenal
Kortney,Hause,DEF,Aston Villa,25,Kortney_Hause,1920,1920_25_Aston Villa
Kurt,Zouma,DEF,Chelsea,459,Kurt_Zouma,1920,1920_459_Chelsea
Kyle,Walker-Peters,DEF,Southampton,337,Kyle_Walker-Peters,1920,1920_337_Southampton
Kyle,Walker,DEF,Man City,203,Kyle_Walker,1920,1920_203_Man City
Laurent,Koscielny,DEF,Arsenal,7,Laurent_Koscielny,1920,1920_7_Arsenal
Leander,Dendoncker,MID,Wolves,420,Leander_Dendoncker,1920,1920_420_Wolves
Leandro,Trossard,MID,Brighton,421,Leandro_Trossard,1920,1920_421_Brighton
Lee,Grant,GKP,Man Utd,237,Lee_Grant,1920,1920_237_Man Utd
Leighton,Baines,DEF,Everton,145,Leighton_Baines,1920,1920_145_Everton
Leon,Balogun,DEF,Brighton,40,Leon_Balogun,1920,1920_40_Brighton
Leroy,Sané,MID,Man City,216,Leroy_Sané,1920,1920_216_Man City
Lewis,Cook,MID,Bournemouth,79,Lewis_Cook,1920,1920_79_Bournemouth
Lewis,Dunk,DEF,Brighton,42,Lewis_Dunk,1920,1920_42_Brighton
Lewis,Gibson,DEF,Everton,477,Lewis_Gibson,1920,1920_477_Everton
Lloyd,Kelly,DEF,Bournemouth,64,Lloyd_Kelly,1920,1920_64_Bournemouth
Lovre,Kalinic,GKP,Aston Villa,474,Lovre_Kalinic,1920,1920_474_Aston Villa
Lucas,Digne,DEF,Everton,141,Lucas_Digne,1920,1920_141_Everton
Lucas,Rodrigues Moura da Silva,MID,Spurs,345,Lucas_Rodrigues Moura da Silva,1920,1920_345_Spurs
Lucas,Torreira,MID,Arsenal,19,Lucas_Torreira,1920,1920_19_Arsenal
Lukasz,Fabianski,GKP,West Ham,388,Lukasz_Fabianski,1920,1920_388_West Ham
Luka,Milivojevic,MID,Crystal Palace,134,Luka_Milivojevic,1920,1920_134_Crystal Palace
Luke,Amos,MID,Spurs,351,Luke_Amos,1920,1920_351_Spurs
Luke,Dreher,MID,Crystal Palace,140,Luke_Dreher,1920,1920_140_Crystal Palace
Luke,Freeman,MID,Sheffield Utd,441,Luke_Freeman,1920,1920_441_Sheffield Utd
Luke,Shaw,DEF,Man Utd,226,Luke_Shaw,1920,1920_226_Man Utd
Lys,Mousset,FWD,Sheffield Utd,70,Lys_Mousset,1920,1920_70_Sheffield Utd
Maarten,Stekelenburg,GKP,Everton,149,Maarten_Stekelenburg,1920,1920_149_Everton
Mahmoud Ahmed,Ibrahim Hassan,MID,Aston Villa,465,Mahmoud Ahmed_Ibrahim Hassan,1920,1920_465_Aston Villa
Mamadou,Sakho,DEF,Crystal Palace,125,Mamadou_Sakho,1920,1920_125_Crystal Palace
Manuel,Lanzini,MID,West Ham,391,Manuel_Lanzini,1920,1920_391_West Ham
Marcos,Alonso,DEF,Chelsea,103,Marcos_Alonso,1920,1920_103_Chelsea
Marcos,Rojo,DEF,Man Utd,227,Marcos_Rojo,1920,1920_227_Man Utd
Marco,Stiepermann,MID,Norwich,285,Marco_Stiepermann,1920,1920_285_Norwich
Marcus,Rashford,FWD,Man Utd,233,Marcus_Rashford,1920,1920_233_Man Utd
Marc,Albrighton,MID,Leicester,174,Marc_Albrighton,1920,1920_174_Leicester
Marc,Navarro,DEF,Watford,360,Marc_Navarro,1920,1920_360_Watford
Mario,Lemina,MID,Southampton,324,Mario_Lemina,1920,1920_324_Southampton
Mario,Vrancic,MID,Norwich,282,Mario_Vrancic,1920,1920_282_Norwich
Marko,Arnautovic,FWD,West Ham,385,Marko_Arnautovic,1920,1920_385_West Ham
Mark,Duffy,MID,Sheffield Utd,300,Mark_Duffy,1920,1920_300_Sheffield Utd
Mark,Noble,MID,West Ham,396,Mark_Noble,1920,1920_396_West Ham
Mark,Travers,GKP,Bournemouth,74,Mark_Travers,1920,1920_74_Bournemouth
Martin,Dubravka,GKP,Newcastle,262,Martin_Dubravka,1920,1920_262_Newcastle
Martin,Kelly,DEF,Crystal Palace,128,Martin_Kelly,1920,1920_128_Crystal Palace
Martín,Montoya,DEF,Brighton,38,Martín_Montoya,1920,1920_38_Brighton
Marvelous,Nakamba,MID,Aston Villa,491,Marvelous_Nakamba,1920,1920_491_Aston Villa
Mason,Greenwood,FWD,Man Utd,234,Mason_Greenwood,1920,1920_234_Man Utd
Mason,Holgate,DEF,Everton,478,Mason_Holgate,1920,1920_478_Everton
Mason,Mount,MID,Chelsea,463,Mason_Mount,1920,1920_463_Chelsea
Matej,Vydra,FWD,Burnley,92,Matej_Vydra,1920,1920_92_Burnley
Mateo,Kovacic,MID,Chelsea,432,Mateo_Kovacic,1920,1920_432_Chelsea
Mathew,Ryan,GKP,Brighton,47,Mathew_Ryan,1920,1920_47_Brighton
Matteo,Darmian,DEF,Man Utd,230,Matteo_Darmian,1920,1920_230_Man Utd
Matteo,Guendouzi,MID,Arsenal,21,Matteo_Guendouzi,1920,1920_21_Arsenal
Matthew,Clarke,DEF,Brighton,43,Matthew_Clarke,1920,1920_43_Brighton
Matthew,Lowton,DEF,Burnley,85,Matthew_Lowton,1920,1920_85_Burnley
Matty,James,MID,Leicester,177,Matty_James,1920,1920_177_Leicester
Matt,Doherty,DEF,Wolves,401,Matt_Doherty,1920,1920_401_Wolves
Matt,Ritchie,DEF,Newcastle,251,Matt_Ritchie,1920,1920_251_Newcastle
Matt,Targett,DEF,Aston Villa,309,Matt_Targett,1920,1920_309_Aston Villa
Maximillian,Aarons,DEF,Norwich,274,Maximillian_Aarons,1920,1920_274_Norwich
Max,Kilman,DEF,Wolves,408,Max_Kilman,1920,1920_408_Wolves
Max,Meyer,MID,Crystal Palace,136,Max_Meyer,1920,1920_136_Crystal Palace
Maya,Yoshida,DEF,Southampton,310,Maya_Yoshida,1920,1920_310_Southampton
Mesut,Özil,MID,Arsenal,15,Mesut_Özil,1920,1920_15_Arsenal
Michael,Keane,DEF,Everton,143,Michael_Keane,1920,1920_143_Everton
Michael,McGovern,GKP,Norwich,281,Michael_McGovern,1920,1920_281_Norwich
Michael,Obafemi,FWD,Southampton,314,Michael_Obafemi,1920,1920_314_Southampton
Michael,Verrips,GKP,Sheffield Utd,521,Michael_Verrips,1920,1920_521_Sheffield Utd
Michail,Antonio,MID,West Ham,389,Michail_Antonio,1920,1920_389_West Ham
Michy,Batshuayi,FWD,Chelsea,461,Michy_Batshuayi,1920,1920_461_Chelsea
Miguel,Almirón,MID,Newcastle,266,Miguel_Almirón,1920,1920_266_Newcastle
Mohamed,Elneny,MID,Arsenal,20,Mohamed_Elneny,1920,1920_20_Arsenal
Mohamed,Elyounoussi,MID,Southampton,322,Mohamed_Elyounoussi,1920,1920_322_Southampton
Mohamed,Salah,MID,Liverpool,191,Mohamed_Salah,1920,1920_191_Liverpool
Moise,Kean,FWD,Everton,496,Moise_Kean,1920,1920_496_Everton
Morgan,Gibbs-White,MID,Wolves,416,Morgan_Gibbs-White,1920,1920_416_Wolves
Morgan,Schneiderlin,MID,Everton,158,Morgan_Schneiderlin,1920,1920_158_Everton
Moritz,Leitner,MID,Norwich,288,Moritz_Leitner,1920,1920_288_Norwich
Moussa,Djenepo,MID,Southampton,438,Moussa_Djenepo,1920,1920_438_Southampton
Moussa,Sissoko,MID,Spurs,349,Moussa_Sissoko,1920,1920_349_Spurs
Muhamed,Bešić,MID,Sheffield Utd,522,Muhamed_Bešić,1920,1920_522_Sheffield Utd
N'Golo,Kanté,MID,Chelsea,119,N'Golo_Kanté,1920,1920_119_Chelsea
Naby,Keita,MID,Liverpool,196,Naby_Keita,1920,1920_196_Liverpool
Nacho,Monreal,DEF,Arsenal,6,Nacho_Monreal,1920,1920_6_Arsenal
Nampalys,Mendy,MID,Leicester,179,Nampalys_Mendy,1920,1920_179_Leicester
Nathaniel,Chalobah,MID,Watford,374,Nathaniel_Chalobah,1920,1920_374_Watford
Nathan,Aké,DEF,Bournemouth,59,Nathan_Aké,1920,1920_59_Bournemouth
Nathan,Redmond,MID,Southampton,320,Nathan_Redmond,1920,1920_320_Southampton
Neal,Maupay,FWD,Brighton,502,Neal_Maupay,1920,1920_502_Brighton
Neil,Taylor,DEF,Aston Villa,24,Neil_Taylor,1920,1920_24_Aston Villa
Nemanja,Matic,MID,Man Utd,247,Nemanja_Matic,1920,1920_247_Man Utd
Nick,Pope,GKP,Burnley,93,Nick_Pope,1920,1920_93_Burnley
Nicolas,Pépé,MID,Arsenal,488,Nicolas_Pépé,1920,1920_488_Arsenal
Nicolás,Otamendi,DEF,Man City,208,Nicolás_Otamendi,1920,1920_208_Man City
Oleksandr,Zinchenko,DEF,Man City,206,Oleksandr_Zinchenko,1920,1920_206_Man City
Oliver,McBurnie,FWD,Sheffield Utd,501,Oliver_McBurnie,1920,1920_501_Sheffield Utd
Oliver,Norwood,MID,Sheffield Utd,302,Oliver_Norwood,1920,1920_302_Sheffield Utd
Oliver,Skipp,MID,Spurs,352,Oliver_Skipp,1920,1920_352_Spurs
Olivier,Giroud,FWD,Chelsea,110,Olivier_Giroud,1920,1920_110_Chelsea
Onel,Hernández,MID,Norwich,284,Onel_Hernández,1920,1920_284_Norwich
Oriol,Romeu Vidal,MID,Southampton,328,Oriol_Romeu Vidal,1920,1920_328_Southampton
Pablo,Fornals,MID,West Ham,399,Pablo_Fornals,1920,1920_399_West Ham
Pablo,Zabaleta,DEF,West Ham,379,Pablo_Zabaleta,1920,1920_379_West Ham
Pascal,Groß,MID,Brighton,49,Pascal_Groß,1920,1920_49_Brighton
Patrick,Cutrone,FWD,Wolves,487,Patrick_Cutrone,1920,1920_487_Wolves
Patrick,Roberts,MID,Norwich,435,Patrick_Roberts,1920,1920_435_Norwich
Patrick,van Aanholt,DEF,Crystal Palace,123,Patrick_van Aanholt,1920,1920_123_Crystal Palace
Paulo,Gazzaniga,GKP,Spurs,341,Paulo_Gazzaniga,1920,1920_341_Spurs
Paul,Dummett,DEF,Newcastle,255,Paul_Dummett,1920,1920_255_Newcastle
Paul,Pogba,MID,Man Utd,238,Paul_Pogba,1920,1920_238_Man Utd
Pedro,Lomba Neto,MID,Wolves,528,Pedro_Lomba Neto,1920,1920_528_Wolves
Pedro,Obiang,MID,West Ham,400,Pedro_Obiang,1920,1920_400_West Ham
Pedro,Rodríguez Ledesma,MID,Chelsea,114,Pedro_Rodríguez Ledesma,1920,1920_114_Chelsea
Philip,Billing,MID,Bournemouth,476,Philip_Billing,1920,1920_476_Bournemouth
Philip,Heise,DEF,Norwich,484,Philip_Heise,1920,1920_484_Norwich
Phil,Bardsley,DEF,Burnley,86,Phil_Bardsley,1920,1920_86_Burnley
Phil,Foden,MID,Man City,220,Phil_Foden,1920,1920_220_Man City
Phil,Jagielka,DEF,Sheffield Utd,444,Phil_Jagielka,1920,1920_444_Sheffield Utd
Phil,Jones,DEF,Man Utd,231,Phil_Jones,1920,1920_231_Man Utd
Pierre-Emerick,Aubameyang,FWD,Arsenal,11,Pierre-Emerick_Aubameyang,1920,1920_11_Arsenal
Pierre-Emile,Højbjerg,MID,Southampton,325,Pierre-Emile_Højbjerg,1920,1920_325_Southampton
Pontus,Dahlberg,GKP,Watford,367,Pontus_Dahlberg,1920,1920_367_Watford
Rachid,Ghezzal,MID,Leicester,173,Rachid_Ghezzal,1920,1920_173_Leicester
Rafael,Camacho,MID,Liverpool,201,Rafael_Camacho,1920,1920_201_Liverpool
Raheem,Sterling,MID,Man City,214,Raheem_Sterling,1920,1920_214_Man City
Ralf,Fahrmann,GKP,Norwich,449,Ralf_Fahrmann,1920,1920_449_Norwich
Ravel,Morrison,MID,Sheffield Utd,456,Ravel_Morrison,1920,1920_456_Sheffield Utd
Raúl,Jiménez,FWD,Wolves,409,Raúl_Jiménez,1920,1920_409_Wolves
Reece,James,DEF,Chelsea,506,Reece_James,1920,1920_506_Chelsea
Reiss,Nelson,MID,Arsenal,489,Reiss_Nelson,1920,1920_489_Arsenal
Rhian,Brewster,FWD,Liverpool,464,Rhian_Brewster,1920,1920_464_Liverpool
Ricardo Domingos,Barbosa Pereira,DEF,Leicester,159,Ricardo Domingos_Barbosa Pereira,1920,1920_159_Leicester
Richard,Stearman,DEF,Sheffield Utd,296,Richard_Stearman,1920,1920_296_Sheffield Utd
Richarlison,de Andrade,MID,Everton,150,Richarlison_de Andrade,1920,1920_150_Everton
Riyad,Mahrez,MID,Man City,217,Riyad_Mahrez,1920,1920_217_Man City
Robbie,Brady,MID,Burnley,98,Robbie_Brady,1920,1920_98_Burnley
Robert Kenedy,Nunes do Nascimento,MID,Chelsea,462,Robert Kenedy_Nunes do Nascimento,1920,1920_462_Chelsea
Roberto,Firmino,FWD,Liverpool,187,Roberto_Firmino,1920,1920_187_Liverpool
Roberto,Jimenez Gago,GKP,West Ham,450,Roberto_Jimenez Gago,1920,1920_450_West Ham
Roberto,Pereyra,MID,Watford,369,Roberto_Pereyra,1920,1920_369_Watford
Robert,Snodgrass,MID,West Ham,393,Robert_Snodgrass,1920,1920_393_West Ham
Rob,Holding,DEF,Arsenal,10,Rob_Holding,1920,1920_10_Arsenal
Rodrigo,Hernandez,MID,Man City,443,Rodrigo_Hernandez,1920,1920_443_Man City
Rolando,Aarons,MID,Newcastle,499,Rolando_Aarons,1920,1920_499_Newcastle
Romain,Saïss,DEF,Wolves,407,Romain_Saïss,1920,1920_407_Wolves
Romelu,Lukaku,FWD,Man Utd,232,Romelu_Lukaku,1920,1920_232_Man Utd
Ross,Barkley,MID,Chelsea,117,Ross_Barkley,1920,1920_117_Chelsea
Ruben,Loftus-Cheek,MID,Chelsea,115,Ruben_Loftus-Cheek,1920,1920_115_Chelsea
Rui Pedro,dos Santos Patrício,GKP,Wolves,411,Rui Pedro_dos Santos Patrício,1920,1920_411_Wolves
Ryan,Bennett,DEF,Leicester,404,Ryan_Bennett,1920,1920_404_Leicester
Ryan,Bertrand,DEF,Southampton,305,Ryan_Bertrand,1920,1920_305_Southampton
Ryan,Fraser,MID,Bournemouth,75,Ryan_Fraser,1920,1920_75_Bournemouth
Ryan,Fredericks,DEF,West Ham,380,Ryan_Fredericks,1920,1920_380_West Ham
Ryan,Sessegnon,MID,Spurs,524,Ryan_Sessegnon,1920,1920_524_Spurs
Rúben Diogo,da Silva Neves,MID,Wolves,414,Rúben Diogo_da Silva Neves,1920,1920_414_Wolves
Rúben Gonçalo,Silva Nascimento Vinagre,DEF,Wolves,406,Rúben Gonçalo_Silva Nascimento Vinagre,1920,1920_406_Wolves
Sadio,Mané,MID,Liverpool,192,Sadio_Mané,1920,1920_192_Liverpool
Sam,Byram,DEF,Norwich,454,Sam_Byram,1920,1920_454_Norwich
Sam,Gallagher,FWD,Southampton,316,Sam_Gallagher,1920,1920_316_Southampton
Sam,Surridge,FWD,Bournemouth,71,Sam_Surridge,1920,1920_71_Bournemouth
Scott,Dann,DEF,Crystal Palace,127,Scott_Dann,1920,1920_127_Crystal Palace
Scott,McTominay,MID,Man Utd,248,Scott_McTominay,1920,1920_248_Man Utd
Sead,Kolasinac,DEF,Arsenal,3,Sead_Kolasinac,1920,1920_3_Arsenal
Seamus,Coleman,DEF,Everton,144,Seamus_Coleman,1920,1920_144_Everton
Sean,Longstaff,MID,Newcastle,270,Sean_Longstaff,1920,1920_270_Newcastle
Sebastian,Prödl,DEF,Watford,361,Sebastian_Prödl,1920,1920_361_Watford
Serge,Aurier,DEF,Spurs,336,Serge_Aurier,1920,1920_336_Spurs
Sergio,Agüero,FWD,Man City,210,Sergio_Agüero,1920,1920_210_Man City
Sergio,Romero,GKP,Man Utd,236,Sergio_Romero,1920,1920_236_Man Utd
Shane,Duffy,DEF,Brighton,37,Shane_Duffy,1920,1920_37_Brighton
Shane,Long,FWD,Southampton,315,Shane_Long,1920,1920_315_Southampton
Shkodran,Mustafi,DEF,Arsenal,1,Shkodran_Mustafi,1920,1920_1_Arsenal
Simon,Francis,DEF,Bournemouth,62,Simon_Francis,1920,1920_62_Bournemouth
Simon,Mignolet,GKP,Liverpool,190,Simon_Mignolet,1920,1920_190_Liverpool
Simon,Moore,GKP,Sheffield Utd,436,Simon_Moore,1920,1920_436_Sheffield Utd
Sofiane,Boufal,MID,Southampton,508,Sofiane_Boufal,1920,1920_508_Southampton
Sokratis,Papastathopoulos,DEF,Arsenal,5,Sokratis_Papastathopoulos,1920,1920_5_Arsenal
Solomon,March,MID,Brighton,55,Solomon_March,1920,1920_55_Brighton
Steven,Defour,MID,Burnley,99,Steven_Defour,1920,1920_99_Burnley
Steve,Cook,DEF,Bournemouth,58,Steve_Cook,1920,1920_58_Bournemouth
Stuart,Armstrong,MID,Southampton,323,Stuart_Armstrong,1920,1920_323_Southampton
Sung-yueng,Ki,MID,Newcastle,268,Sung-yueng_Ki,1920,1920_268_Newcastle
Sébastien,Haller,FWD,West Ham,457,Sébastien_Haller,1920,1920_457_West Ham
Tahith,Chong,MID,Man Utd,249,Tahith_Chong,1920,1920_249_Man Utd
Tammy,Abraham,FWD,Chelsea,460,Tammy_Abraham,1920,1920_460_Chelsea
Tanguy,Ndombele,MID,Spurs,442,Tanguy_Ndombele,1920,1920_442_Spurs
Teemu,Pukki,FWD,Norwich,278,Teemu_Pukki,1920,1920_278_Norwich
Theo,Walcott,MID,Everton,153,Theo_Walcott,1920,1920_153_Everton
Timm,Klose,DEF,Norwich,272,Timm_Klose,1920,1920_272_Norwich
Tim,Krul,GKP,Norwich,280,Tim_Krul,1920,1920_280_Norwich
Toby,Alderweireld,DEF,Spurs,331,Toby_Alderweireld,1920,1920_331_Spurs
Todd,Cantwell,MID,Norwich,287,Todd_Cantwell,1920,1920_287_Norwich
Tom,Cleverley,MID,Watford,371,Tom_Cleverley,1920,1920_371_Watford
Tom,Davies,MID,Everton,154,Tom_Davies,1920,1920_154_Everton
Tom,Heaton,GKP,Aston Villa,94,Tom_Heaton,1920,1920_94_Aston Villa
Tom,Trybull,MID,Norwich,290,Tom_Trybull,1920,1920_290_Norwich
Trent,Alexander-Arnold,DEF,Liverpool,182,Trent_Alexander-Arnold,1920,1920_182_Liverpool
Troy,Deeney,FWD,Watford,362,Troy_Deeney,1920,1920_362_Watford
Troy,Parrott,FWD,Spurs,509,Troy_Parrott,1920,1920_509_Spurs
Tyreke,Johnson,MID,Southampton,326,Tyreke_Johnson,1920,1920_326_Southampton
Tyrone,Mings,DEF,Aston Villa,445,Tyrone_Mings,1920,1920_445_Aston Villa
Vicente,Guaita,GKP,Crystal Palace,131,Vicente_Guaita,1920,1920_131_Crystal Palace
Victor,Lindelöf,DEF,Man Utd,225,Victor_Lindelöf,1920,1920_225_Man Utd
Victor,Wanyama,MID,Spurs,348,Victor_Wanyama,1920,1920_348_Spurs
Vincent,Janssen,FWD,Spurs,339,Vincent_Janssen,1920,1920_339_Spurs
Virgil,van Dijk,DEF,Liverpool,183,Virgil_van Dijk,1920,1920_183_Liverpool
Víctor,Camarasa,MID,Crystal Palace,510,Víctor_Camarasa,1920,1920_510_Crystal Palace
Wayne,Hennessey,GKP,Crystal Palace,132,Wayne_Hennessey,1920,1920_132_Crystal Palace
Wesley,Hoedt,DEF,Southampton,485,Wesley_Hoedt,1920,1920_485_Southampton
Wesley,Moraes,FWD,Aston Villa,428,Wesley_Moraes,1920,1920_428_Aston Villa
Wes,Morgan,DEF,Leicester,165,Wes_Morgan,1920,1920_165_Leicester
Wilfred,Ndidi,MID,Leicester,176,Wilfred_Ndidi,1920,1920_176_Leicester
Wilfried,Zaha,MID,Crystal Palace,133,Wilfried_Zaha,1920,1920_133_Crystal Palace
Willian,Borges Da Silva,MID,Chelsea,113,Willian_Borges Da Silva,1920,1920_113_Chelsea
Willy,Boly,DEF,Wolves,405,Willy_Boly,1920,1920_405_Wolves
Willy,Caballero,GKP,Chelsea,112,Willy_Caballero,1920,1920_112_Chelsea
Will,Hughes,MID,Watford,370,Will_Hughes,1920,1920_370_Watford
Will,Norris,GKP,Wolves,413,Will_Norris,1920,1920_413_Wolves
Winston,Reid,DEF,West Ham,383,Winston_Reid,1920,1920_383_West Ham
Xherdan,Shaqiri,MID,Liverpool,194,Xherdan_Shaqiri,1920,1920_194_Liverpool
Yan,Valery,DEF,Southampton,306,Yan_Valery,1920,1920_306_Southampton
Yerry,Mina,DEF,Everton,142,Yerry_Mina,1920,1920_142_Everton
Yoshinori,Muto,FWD,Newcastle,260,Yoshinori_Muto,1920,1920_260_Newcastle
Youri,Tielemans,MID,Leicester,448,Youri_Tielemans,1920,1920_448_Leicester
Yves,Bissouma,MID,Brighton,53,Yves_Bissouma,1920,1920_53_Brighton
Çaglar,Söyüncü,DEF,Leicester,164,Çaglar_Söyüncü,1920,1920_164_Leicester
Ørjan,Nyland,GKP,Aston Villa,27,Ørjan_Nyland,1920,1920_27_Aston Villa
Andy,Lonergan,GKP,Liverpool,530,Andy_Lonergan,1920,1920_530_Liverpool
Caoimhin,Kelleher,GKP,Liverpool,531,Caoimhin_Kelleher,1920,1920_531_Liverpool
Kevin,Danso,DEF,Southampton,532,Kevin_Danso,1920,1920_532_Southampton
Aaron,Connolly,FWD,Brighton,534,Aaron_Connolly,1920,1920_534_Brighton
Billy,Gilmour,MID,Chelsea,533,Billy_Gilmour,1920,1920_533_Chelsea
Daniel,N'Lundulu,FWD,Southampton,535,Daniel_N'Lundulu,1920,1920_535_Southampton
Adam,Idah,FWD,Norwich,538,Adam_Idah,1920,1920_538_Norwich
Bukayo,Saka,MID,Arsenal,541,Bukayo_Saka,1920,1920_541_Arsenal
Dimitri,Foulquier,DEF,Watford,542,Dimitri_Foulquier,1920,1920_542_Watford
Jairo,Riedewald,MID,Crystal Palace,539,Jairo_Riedewald,1920,1920_539_Crystal Palace
Matthew,Longstaff,MID,Newcastle,540,Matthew_Longstaff,1920,1920_540_Newcastle
Steven,Alzate,MID,Brighton,537,Steven_Alzate,1920,1920_537_Brighton
Tudor,Baluta,DEF,Brighton,536,Tudor_Baluta,1920,1920_536_Brighton
Alfie,Whiteman,GKP,Spurs,543,Alfie_Whiteman,1920,1920_543_Spurs
Eric,Garcia,DEF,Man City,544,Eric_Garcia,1920,1920_544_Man City
Addji Keaninkin Marc-Israel,Guehi,DEF,Chelsea,545,Addji Keaninkin Marc-Israel_Guehi,1920,1920_545_Chelsea
Brandon,Williams,DEF,Man Utd,549,Brandon_Williams,1920,1920_549_Man Utd
Ezequiel,Schelotto,DEF,Brighton,546,Ezequiel_Schelotto,1920,1920_546_Brighton
Harry,Lewis,GKP,Southampton,548,Harry_Lewis,1920,1920_548_Southampton
Leon,Clarke,FWD,Sheffield Utd,547,Leon_Clarke,1920,1920_547_Sheffield Utd
Akin,Famewo,DEF,Norwich,552,Akin_Famewo,1920,1920_552_Norwich
Archie,Mair,GKP,Norwich,551,Archie_Mair,1920,1920_551_Norwich
David,Martin,GKP,West Ham,553,David_Martin,1920,1920_553_West Ham
Dwight,Gayle,FWD,Newcastle,554,Dwight_Gayle,1920,1920_554_Newcastle
