first_name,second_name,position,team_name,element,full_name,season,unique_id
Harvey,Elliott,MID,Liverpool,550,Harvey_Elliott,1920,1920_550_Liverpool
Beni,Baningime,MID,Everton,557,Beni_Baningime,1920,1920_557_Everton
Brandon,Austin,GKP,Spurs,558,Brandon_Austin,1920,1920_558_Spurs
Michel,Vorm,GKP,Spurs,555,Michel_Vorm,1920,1920_555_Spurs
Stephen,Henderson,GKP,Crystal Palace,556,Stephen_Henderson,1920,1920_556_Crystal Palace
Bernard,Ashley-Seal,FWD,Wolves,559,Bernard_Ashley-Seal,1920,1920_559_Wolves
Taylor,Perry,MID,Wolves,560,Taylor_Perry,1920,1920_560_Wolves
Anthony,Gordon,FWD,Everton,561,Anthony_Gordon,1920,1920_561_Everton
Scott,Carson,GKP,Man City,562,Scott_Carson,1920,1920_562_Man City
Ayotomiwa,Dele-Bashiru,MID,Watford,563,Ayotomiwa_Dele-Bashiru,1920,1920_563_Watford
Christian,Saydee,MID,Bournemouth,564,Christian_Saydee,1920,1920_564_Bournemouth
Gavin,Kilkenny,MID,Bournemouth,565,Gavin_Kilkenny,1920,1920_565_Bournemouth
Luke,Cundle,MID,Wolves,567,Luke_Cundle,1920,1920_567_Wolves
Owen,Otasowie,MID,Wolves,566,Owen_Otasowie,1920,1920_566_Wolves
Nathan,Holland,MID,West Ham,568,Nathan_Holland,1920,1920_568_West Ham
Anthony,Driscoll-Glennon,DEF,Burnley,572,Anthony_Driscoll-Glennon,1920,1920_572_Burnley
Mace,Goodridge,MID,Burnley,571,Mace_Goodridge,1920,1920_571_Burnley
Oumar,Niasse,FWD,Everton,570,Oumar_Niasse,1920,1920_570_Everton
Curtis,Jones,MID,Liverpool,569,Curtis_Jones,1920,1920_569_Liverpool
Mihai-Alexandru,Dobre,MID,Bournemouth,574,Mihai-Alexandru_Dobre,1920,1920_574_Bournemouth
Tyrick,Mitchell,DEF,Crystal Palace,579,Tyrick_Mitchell,1920,1920_579_Crystal Palace
Rhu-endly,Martina,DEF,Everton,577,Rhu-endly_Martina,1920,1920_577_Everton
Neco,Williams,DEF,Liverpool,575,Neco_Williams,1920,1920_575_Liverpool
Emile,Smith Rowe,MID,Arsenal,576,Emile_Smith Rowe,1920,1920_576_Arsenal
Sam,Woods,DEF,Crystal Palace,578,Sam_Woods,1920,1920_578_Crystal Palace
Robert,Elliot,GKP,Newcastle,573,Robert_Elliot,1920,1920_573_Newcastle
Brandon,Pierrick,MID,Crystal Palace,580,Brandon_Pierrick,1920,1920_580_Crystal Palace
James,Daly,FWD,Crystal Palace,581,James_Daly,1920,1920_581_Crystal Palace
Japhet,Tanganga,DEF,Spurs,583,Japhet_Tanganga,1920,1920_583_Spurs
Joseph,Anang,GKP,West Ham,582,Joseph_Anang,1920,1920_582_West Ham
Tyreece,John-Jules,FWD,Arsenal,585,Tyreece_John-Jules,1920,1920_585_Arsenal
Tariq,Lamptey,DEF,Brighton,586,Tariq_Lamptey,1920,1920_586_Brighton
Oskar,Buur,DEF,Wolves,587,Oskar_Buur,1920,1920_587_Wolves
William,Smallbone,MID,Southampton,584,William_Smallbone,1920,1920_584_Southampton
Nathaniel,Phillips,DEF,Liverpool,589,Nathaniel_Phillips,1920,1920_589_Liverpool
Nya,Kirby,MID,Crystal Palace,588,Nya_Kirby,1920,1920_588_Crystal Palace
Bernardo,Costa Da Rosa,MID,West Ham,595,Bernardo_Costa Da Rosa,1920,1920_595_West Ham
João Pedro,Junqueira de Jesus,FWD,Watford,592,João Pedro_Junqueira de Jesus,1920,1920_592_Watford
Jeremy,Ngakia,DEF,West Ham,593,Jeremy_Ngakia,1920,1920_593_West Ham
Gonçalo Bento,Soares Cardoso,DEF,West Ham,594,Gonçalo Bento_Soares Cardoso,1920,1920_594_West Ham
Thomas,Allan,MID,Newcastle,598,Thomas_Allan,1920,1920_598_Newcastle
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,Burnley,596,Abd-Al-Ali Morakinyo Olaposi_Koiki,1920,1920_596_Burnley
Kelland,Watts,DEF,Newcastle,599,Kelland_Watts,1920,1920_599_Newcastle
Filip,Benkovic,DEF,Leicester,597,Filip_Benkovic,1920,1920_597_Leicester
Jack,Rodwell,MID,Sheffield Utd,591,Jack_Rodwell,1920,1920_591_Sheffield Utd
Takumi,Minamino,MID,Liverpool,590,Takumi_Minamino,1920,1920_590_Liverpool
Indiana,Vassilev,MID,Aston Villa,600,Indiana_Vassilev,1920,1920_600_Aston Villa
Giovanni,McGregor,MID,Crystal Palace,608,Giovanni_McGregor,1920,1920_608_Crystal Palace
Ryan,Giles,DEF,Wolves,607,Ryan_Giles,1920,1920_607_Wolves
Gedson,Carvalho Fernandes,MID,Spurs,605,Gedson_Carvalho Fernandes,1920,1920_605_Spurs
Lukas,Rupp,MID,Norwich,602,Lukas_Rupp,1920,1920_602_Norwich
Bruno André,Cavaco Jordao,MID,Wolves,609,Bruno André_Cavaco Jordao,1920,1920_609_Wolves
José,Reina,GKP,Aston Villa,603,José_Reina,1920,1920_603_Aston Villa
Darren,Randolph,GKP,West Ham,606,Darren_Randolph,1920,1920_606_West Ham
Ignacio,Pussetto,MID,Watford,604,Ignacio_Pussetto,1920,1920_604_Watford
Ondrej,Duda,MID,Norwich,601,Ondrej_Duda,1920,1920_601_Norwich
Liam,Gibson,DEF,Newcastle,610,Liam_Gibson,1920,1920_610_Newcastle
Bruno Miguel,Borges Fernandes,MID,Man Utd,618,Bruno Miguel_Borges Fernandes,1920,1920_618_Man Utd
Daniel,Castelo Podence,MID,Wolves,619,Daniel_Castelo Podence,1920,1920_619_Wolves
Jack,Robinson,DEF,Sheffield Utd,611,Jack_Robinson,1920,1920_611_Sheffield Utd
Josh,Brownhill,MID,Burnley,620,Josh_Brownhill,1920,1920_620_Burnley
Mbwana,Samatta,FWD,Aston Villa,613,Mbwana_Samatta,1920,1920_613_Aston Villa
Nabil,Bentaleb,MID,Newcastle,612,Nabil_Bentaleb,1920,1920_612_Newcastle
Pablo,Marí,DEF,Arsenal,617,Pablo_Marí,1920,1920_617_Arsenal
Richairo,Zivkovic,FWD,Sheffield Utd,622,Richairo_Zivkovic,1920,1920_622_Sheffield Utd
Sander,Berge,MID,Sheffield Utd,621,Sander_Berge,1920,1920_621_Sheffield Utd
Steven,Bergwijn,MID,Spurs,615,Steven_Bergwijn,1920,1920_615_Spurs
Tomas,Soucek,MID,West Ham,616,Tomas_Soucek,1920,1920_616_West Ham
Valentino,Lazaro,MID,Newcastle,614,Valentino_Lazaro,1920,1920_614_Newcastle
Odion,Ighalo,FWD,Man Utd,624,Odion_Ighalo,1920,1920_624_Man Utd
Borja,González Tomás,FWD,Aston Villa,623,Borja_González Tomás,1920,1920_623_Aston Villa
Panagiotis,Retsos,DEF,Sheffield Utd,625,Panagiotis_Retsos,1920,1920_625_Sheffield Utd
Jarrod,Bowen,MID,West Ham,626,Jarrod_Bowen,1920,1920_626_West Ham
Alexis,Mac Allister,MID,Brighton,627,Alexis_Mac Allister,1920,1920_627_Brighton
João Manuel,Neves Virgínia,GKP,Everton,629,João Manuel_Neves Virgínia,1920,1920_629_Everton
Ki-Jana,Hoever,DEF,Liverpool,628,Ki-Jana_Hoever,1920,1920_628_Liverpool
Armando,Broja,FWD,Chelsea,631,Armando_Broja,1920,1920_631_Chelsea
Faustino,Anjorin,MID,Chelsea,630,Faustino_Anjorin,1920,1920_630_Chelsea
Bobby,Thomas,DEF,Burnley,639,Bobby_Thomas,1920,1920_639_Burnley
Harvey,White,MID,Spurs,634,Harvey_White,1920,1920_634_Spurs
Jarrad,Branthwaite,DEF,Everton,637,Jarrad_Branthwaite,1920,1920_637_Everton
Jimmy,Dunne,DEF,Burnley,638,Jimmy_Dunne,1920,1920_638_Burnley
Josh,Martin,MID,Norwich,632,Josh_Martin,1920,1920_632_Norwich
Lukas,Jensen,GKP,Burnley,641,Lukas_Jensen,1920,1920_641_Burnley
Max,Thompson,FWD,Burnley,640,Max_Thompson,1920,1920_640_Burnley
Nathan,Tella,MID,Southampton,633,Nathan_Tella,1920,1920_633_Southampton
Nikola,Tavares,DEF,Crystal Palace,635,Nikola_Tavares,1920,1920_635_Crystal Palace
Zech,Medley,DEF,Arsenal,636,Zech_Medley,1920,1920_636_Arsenal
Cole,Palmer,MID,Man City,643,Cole_Palmer,1920,1920_643_Man City
Jake,Vokins,DEF,Southampton,645,Jake_Vokins,1920,1920_645_Southampton
Matthew,Smith,DEF,Arsenal,647,Matthew_Smith,1920,1920_647_Arsenal
Matt,Macey,GKP,Arsenal,646,Matt_Macey,1920,1920_646_Arsenal
Taylor,Harwood-Bellis,DEF,Man City,642,Taylor_Harwood-Bellis,1920,1920_642_Man City
Tommy,Doyle,MID,Man City,644,Tommy_Doyle,1920,1920_644_Man City
Adalberto,Peñaranda,FWD,Watford,648,Adalberto_Peñaranda,1920,1920_648_Watford
Alexandre,Jankewitz,MID,Southampton,649,Alexandre_Jankewitz,1920,1920_649_Southampton
Alfie,Lewis,MID,West Ham,651,Alfie_Lewis,1920,1920_651_West Ham
Jordan,Thomas,DEF,Norwich,650,Jordan_Thomas,1920,1920_650_Norwich
Dennis,Cirkin,DEF,Spurs,655,Dennis_Cirkin,1920,1920_655_Spurs
Josh,Benson,MID,Burnley,653,Josh_Benson,1920,1920_653_Burnley
Leonardo,Campana,FWD,Wolves,652,Leonardo_Campana,1920,1920_652_Wolves
Will,Ferry,MID,Southampton,654,Will_Ferry,1920,1920_654_Southampton
Jack,Young,MID,Newcastle,656,Jack_Young,1920,1920_656_Newcastle
Lewis,Bate,MID,Chelsea,657,Lewis_Bate,1920,1920_657_Chelsea
Conor,Coventry,MID,West Ham,664,Conor_Coventry,1920,1920_664_West Ham
Darnell,Johnson,DEF,Leicester,662,Darnell_Johnson,1920,1920_662_Leicester
George,Hirst,FWD,Leicester,661,George_Hirst,1920,1920_661_Leicester
Jacob,Maddox,MID,Southampton,663,Jacob_Maddox,1920,1920_663_Southampton
Kaine,Hayden,MID,Aston Villa,659,Kaine_Hayden,1920,1920_659_Aston Villa
Luke,Thomas,DEF,Leicester,660,Luke_Thomas,1920,1920_660_Leicester
Timothy,Fosu-Mensah,DEF,Man Utd,658,Timothy_Fosu-Mensah,1920,1920_658_Man Utd
Alex,Cochrane,DEF,Brighton,666,Alex_Cochrane,1920,1920_666_Brighton
Ellis,Simms,FWD,Everton,667,Ellis_Simms,1920,1920_667_Everton
Joel,Mumbongo,FWD,Burnley,665,Joel_Mumbongo,1920,1920_665_Burnley
John-Kymani,Gordon,MID,Crystal Palace,668,John-Kymani_Gordon,1920,1920_668_Crystal Palace
Daniel,Adshead,MID,Norwich,669,Daniel_Adshead,1920,1920_669_Norwich
Aaron,Connolly,FWD,Brighton,78,Aaron_Connolly,2021,2021_78_Brighton
Aaron,Cresswell,DEF,West Ham,435,Aaron_Cresswell,2021,2021_435_West Ham
Aaron,Mooy,MID,Brighton,60,Aaron_Mooy,2021,2021_60_Brighton
Aaron,Ramsdale,GKP,Sheffield Utd,483,Aaron_Ramsdale,2021,2021_483_Sheffield Utd
Abdoulaye,Doucouré,MID,Everton,512,Abdoulaye_Doucouré,2021,2021_512_Everton
Aboubakar,Kamara,MID,Fulham,190,Aboubakar_Kamara,2021,2021_190_Fulham
Adama,Traoré,MID,Wolves,465,Adama_Traoré,2021,2021_465_Wolves
Adam,Forshaw,MID,Leeds,199,Adam_Forshaw,2021,2021_199_Leeds
Adam,Lallana,MID,Brighton,54,Adam_Lallana,2021,2021_54_Brighton
Adam,Webster,DEF,Brighton,66,Adam_Webster,2021,2021_66_Brighton
Adrien,Silva,MID,Leicester,220,Adrien_Silva,2021,2021_220_Leicester
Adrián,San Miguel del Castillo,GKP,Liverpool,245,Adrián_San Miguel del Castillo,2021,2021_245_Liverpool
Ahmed El-Sayed,Hegazy,DEF,West Brom,414,Ahmed El-Sayed_Hegazy,2021,2021_414_West Brom
Ainsley,Maitland-Niles,DEF,West Brom,15,Ainsley_Maitland-Niles,2021,2021_15_West Brom
Ainsley,Maitland-Niles,DEF,,15,Ainsley_Maitland-Niles,2021,2021_15_nan
Albian,Ajeti,FWD,West Ham,447,Albian_Ajeti,2021,2021_447_West Ham
Aleksandar,Mitrović,FWD,Fulham,184,Aleksandar_Mitrović,2021,2021_184_Fulham
Alexandre,Lacazette,FWD,Arsenal,6,Alexandre_Lacazette,2021,2021_6_Arsenal
Alexis,Mac Allister,MID,Brighton,80,Alexis_Mac Allister,2021,2021_80_Brighton
Alex,Iwobi,MID,Everton,159,Alex_Iwobi,2021,2021_159_Everton
Alex,McCarthy,GKP,Southampton,363,Alex_McCarthy,2021,2021_363_Southampton
Alex,Oxlade-Chamberlain,MID,Liverpool,248,Alex_Oxlade-Chamberlain,2021,2021_248_Liverpool
Alfie,Mawson,DEF,Fulham,185,Alfie_Mawson,2021,2021_185_Fulham
Alireza,Jahanbakhsh,MID,Brighton,71,Alireza_Jahanbakhsh,2021,2021_71_Brighton
Alisson,Ramses Becker,GKP,Liverpool,252,Alisson_Ramses Becker,2021,2021_252_Liverpool
Allan,Marques Loureiro,MID,Everton,502,Allan_Marques Loureiro,2021,2021_502_Everton
Allan,Saint-Maximin,MID,Newcastle,338,Allan_Saint-Maximin,2021,2021_338_Newcastle
Alphonse,Areola,GKP,Fulham,516,Alphonse_Areola,2021,2021_516_Fulham
Andreas,Christensen,DEF,Chelsea,116,Andreas_Christensen,2021,2021_116_Chelsea
Andrew,Robertson,DEF,Liverpool,255,Andrew_Robertson,2021,2021_255_Liverpool
Andriy,Yarmolenko,MID,West Ham,436,Andriy_Yarmolenko,2021,2021_436_West Ham
Andros,Townsend,MID,Crystal Palace,137,Andros_Townsend,2021,2021_137_Crystal Palace
André Filipe,Tavares Gomes,MID,Everton,158,André Filipe_Tavares Gomes,2021,2021_158_Everton
André-Frank,Zambo Anguissa,MID,Fulham,191,André-Frank_Zambo Anguissa,2021,2021_191_Fulham
Andy,Carroll,FWD,Newcastle,320,Andy_Carroll,2021,2021_320_Newcastle
Angelo,Ogbonna,DEF,West Ham,432,Angelo_Ogbonna,2021,2021_432_West Ham
Angus,Gunn,GKP,Southampton,371,Angus_Gunn,2021,2021_371_Southampton
Anthony,Gordon,MID,Everton,168,Anthony_Gordon,2021,2021_168_Everton
Anthony,Knockaert,MID,Fulham,177,Anthony_Knockaert,2021,2021_177_Fulham
Antonee,Robinson,DEF,Fulham,484,Antonee_Robinson,2021,2021_484_Fulham
Antonio,Rüdiger,DEF,Chelsea,109,Antonio_Rüdiger,2021,2021_109_Chelsea
Arthur,Masuaku,DEF,West Ham,442,Arthur_Masuaku,2021,2021_442_West Ham
Ayoze,Pérez,MID,Leicester,229,Ayoze_Pérez,2021,2021_229_Leicester
Bamidele,Alli,MID,Spurs,394,Bamidele_Alli,2021,2021_394_Spurs
Barry,Douglas,DEF,Leeds,196,Barry_Douglas,2021,2021_196_Leeds
Benjamin,Chilwell,DEF,Chelsea,232,Benjamin_Chilwell,2021,2021_232_Chelsea
Ben,Davies,DEF,Spurs,395,Ben_Davies,2021,2021_395_Spurs
Ben,Johnson,DEF,West Ham,452,Ben_Johnson,2021,2021_452_West Ham
Ben,Osborn,MID,Sheffield Utd,356,Ben_Osborn,2021,2021_356_Sheffield Utd
Ben,White,DEF,Brighton,74,Ben_White,2021,2021_74_Brighton
Bernardo,Fernandes da Silva Junior,DEF,Brighton,75,Bernardo_Fernandes da Silva Junior,2021,2021_75_Brighton
Bernard,Anício Caldeira Duarte,MID,Everton,154,Bernard_Anício Caldeira Duarte,2021,2021_154_Everton
Bernd,Leno,GKP,Arsenal,8,Bernd_Leno,2021,2021_8_Arsenal
Billy,Gilmour,MID,Chelsea,124,Billy_Gilmour,2021,2021_124_Chelsea
Billy,Sharp,FWD,Sheffield Utd,343,Billy_Sharp,2021,2021_343_Sheffield Utd
Bobby,Decordova-Reid,FWD,Fulham,181,Bobby_Decordova-Reid,2021,2021_181_Fulham
Brandon,Pierrick,MID,Crystal Palace,147,Brandon_Pierrick,2021,2021_147_Crystal Palace
Bruno André,Cavaco Jordao,MID,Wolves,475,Bruno André_Cavaco Jordao,2021,2021_475_Wolves
Bukayo,Saka,MID,Arsenal,24,Bukayo_Saka,2021,2021_24_Arsenal
Callum,Hudson-Odoi,MID,Chelsea,122,Callum_Hudson-Odoi,2021,2021_122_Chelsea
Callum,Robinson,FWD,West Brom,358,Callum_Robinson,2021,2021_358_West Brom
Callum,Wilson,FWD,Newcastle,506,Callum_Wilson,2021,2021_506_Newcastle
Calum,Chambers,DEF,Arsenal,13,Calum_Chambers,2021,2021_13_Arsenal
Cameron,Carter-Vickers,DEF,Spurs,521,Cameron_Carter-Vickers,2021,2021_521_Spurs
Cedric,Kipre,DEF,West Brom,499,Cedric_Kipre,2021,2021_499_West Brom
Cenk,Tosun,FWD,Everton,153,Cenk_Tosun,2021,2021_153_Everton
Charlie,Austin,FWD,West Brom,415,Charlie_Austin,2021,2021_415_West Brom
Cheikhou,Kouyaté,MID,Crystal Palace,133,Cheikhou_Kouyaté,2021,2021_133_Crystal Palace
Che,Adams,FWD,Southampton,377,Che_Adams,2021,2021_377_Southampton
Christian,Atsu,MID,Newcastle,330,Christian_Atsu,2021,2021_330_Newcastle
Christian,Benteke,FWD,Crystal Palace,132,Christian_Benteke,2021,2021_132_Crystal Palace
Christian,Fuchs,DEF,Leicester,218,Christian_Fuchs,2021,2021_218_Leicester
Christian,Pulisic,MID,Chelsea,119,Christian_Pulisic,2021,2021_119_Chelsea
Christian,Walton,GKP,Brighton,503,Christian_Walton,2021,2021_503_Brighton
Chris,Basham,DEF,Sheffield Utd,345,Chris_Basham,2021,2021_345_Sheffield Utd
Ciaran,Clark,DEF,Newcastle,324,Ciaran_Clark,2021,2021_324_Newcastle
Connor,Wickham,FWD,Crystal Palace,136,Connor_Wickham,2021,2021_136_Crystal Palace
Conor,Coady,DEF,Wolves,459,Conor_Coady,2021,2021_459_Wolves
Conor,Townsend,DEF,West Brom,418,Conor_Townsend,2021,2021_418_West Brom
Curtis,Jones,MID,Liverpool,263,Curtis_Jones,2021,2021_263_Liverpool
Cyrus,Christie,DEF,Fulham,179,Cyrus_Christie,2021,2021_179_Fulham
Cédric,Soares,DEF,Arsenal,5,Cédric_Soares,2021,2021_5_Arsenal
César,Azpilicueta,DEF,Chelsea,102,César_Azpilicueta,2021,2021_102_Chelsea
Dale,Stephens,MID,,55,Dale_Stephens,2021,2021_55_nan
Dale,Stephens,MID,Burnley,55,Dale_Stephens,2021,2021_55_Burnley
Daniel,Amartey,DEF,Leicester,227,Daniel_Amartey,2021,2021_227_Leicester
Daniel,Castelo Podence,MID,Wolves,469,Daniel_Castelo Podence,2021,2021_469_Wolves
Daniel,Ceballos Fernández,MID,Arsenal,501,Daniel_Ceballos Fernández,2021,2021_501_Arsenal
Danny,Ings,FWD,Southampton,366,Danny_Ings,2021,2021_366_Southampton
Danny,Rose,DEF,Spurs,384,Danny_Rose,2021,2021_384_Spurs
Danny,Ward,GKP,Leicester,223,Danny_Ward,2021,2021_223_Leicester
Dan,Burn,DEF,Brighton,61,Dan_Burn,2021,2021_61_Brighton
Dara,O'Shea,DEF,West Brom,425,Dara_O'Shea,2021,2021_425_West Brom
Darnell,Furlong,DEF,West Brom,422,Darnell_Furlong,2021,2021_422_West Brom
Darren,Randolph,GKP,West Ham,430,Darren_Randolph,2021,2021_430_West Ham
David,Button,GKP,West Brom,56,David_Button,2021,2021_56_West Brom
David,Luiz Moreira Marinho,DEF,Arsenal,3,David_Luiz Moreira Marinho,2021,2021_3_Arsenal
David,Martin,GKP,West Ham,429,David_Martin,2021,2021_429_West Ham
David,McGoldrick,FWD,Sheffield Utd,344,David_McGoldrick,2021,2021_344_Sheffield Utd
Davinson,Sánchez,DEF,Spurs,398,Davinson_Sánchez,2021,2021_398_Spurs
Davy,Pröpper,MID,Brighton,59,Davy_Pröpper,2021,2021_59_Brighton
DeAndre,Yedlin,DEF,Newcastle,335,DeAndre_Yedlin,2021,2021_335_Newcastle
Declan,Rice,MID,West Ham,448,Declan_Rice,2021,2021_448_West Ham
Demarai,Gray,MID,Leicester,230,Demarai_Gray,2021,2021_230_Leicester
Denis,Odoi,DEF,Fulham,525,Denis_Odoi,2021,2021_525_Fulham
Dennis,Praet,MID,Leicester,225,Dennis_Praet,2021,2021_225_Leicester
Diogo,Jota,MID,Liverpool,468,Diogo_Jota,2021,2021_468_Liverpool
Divock,Origi,FWD,Liverpool,256,Divock_Origi,2021,2021_256_Liverpool
Dominic,Calvert-Lewin,FWD,Everton,164,Dominic_Calvert-Lewin,2021,2021_164_Everton
Dwight,Gayle,FWD,Newcastle,329,Dwight_Gayle,2021,2021_329_Newcastle
Eberechi,Eze,MID,Crystal Palace,489,Eberechi_Eze,2021,2021_489_Crystal Palace
Edward,Nketiah,FWD,Arsenal,22,Edward_Nketiah,2021,2021_22_Arsenal
Emerson,Palmieri dos Santos,DEF,Chelsea,111,Emerson_Palmieri dos Santos,2021,2021_111_Chelsea
Emile,Smith Rowe,MID,Arsenal,23,Emile_Smith Rowe,2021,2021_23_Arsenal
Emiliano,Martínez,GKP,,12,Emiliano_Martínez,2021,2021_12_nan
Emiliano,Martínez,GKP,Aston Villa,12,Emiliano_Martínez,2021,2021_12_Aston Villa
Emil,Krafth,DEF,Newcastle,333,Emil_Krafth,2021,2021_333_Newcastle
Enda,Stevens,DEF,Sheffield Utd,347,Enda_Stevens,2021,2021_347_Sheffield Utd
Eric,Dier,DEF,Spurs,391,Eric_Dier,2021,2021_391_Spurs
Erik,Lamela,MID,Spurs,387,Erik_Lamela,2021,2021_387_Spurs
Ethan,Ampadu,DEF,Sheffield Utd,509,Ethan_Ampadu,2021,2021_509_Sheffield Utd
Ezgjan,Alioski,DEF,Leeds,201,Ezgjan_Alioski,2021,2021_201_Leeds
Fabian,Delph,MID,Everton,149,Fabian_Delph,2021,2021_149_Everton
Fabian,Schär,DEF,Newcastle,334,Fabian_Schär,2021,2021_334_Newcastle
Fabio Henrique,Tavares,MID,Liverpool,253,Fabio Henrique_Tavares,2021,2021_253_Liverpool
Fabio,Silva,FWD,Wolves,504,Fabio_Silva,2021,2021_504_Wolves
Fabián,Balbuena,DEF,West Ham,443,Fabián_Balbuena,2021,2021_443_West Ham
Fabricio,Agosto Ramírez,GKP,Fulham,171,Fabricio_Agosto Ramírez,2021,2021_171_Fulham
Federico,Fernández,DEF,Newcastle,323,Federico_Fernández,2021,2021_323_Newcastle
Felipe Anderson,Pereira Gomes,MID,West Ham,440,Felipe Anderson_Pereira Gomes,2021,2021_440_West Ham
Fernando,Marçal,DEF,Wolves,505,Fernando_Marçal,2021,2021_505_Wolves
Fikayo,Tomori,DEF,Chelsea,121,Fikayo_Tomori,2021,2021_121_Chelsea
Filip,Benkovic,DEF,Leicester,237,Filip_Benkovic,2021,2021_237_Leicester
Florian,Lejeune,DEF,Newcastle,327,Florian_Lejeune,2021,2021_327_Newcastle
Florin,Andone,FWD,Brighton,64,Florin_Andone,2021,2021_64_Brighton
Francisco,Casilla Cortés,GKP,Leeds,194,Francisco_Casilla Cortés,2021,2021_194_Leeds
Fraser,Forster,GKP,Southampton,523,Fraser_Forster,2021,2021_523_Southampton
Gabriel Teodoro,Martinelli Silva,MID,Arsenal,26,Gabriel Teodoro_Martinelli Silva,2021,2021_26_Arsenal
Gabriel,Magalhães,DEF,Arsenal,494,Gabriel_Magalhães,2021,2021_494_Arsenal
Gary,Cahill,DEF,Crystal Palace,125,Gary_Cahill,2021,2021_125_Crystal Palace
Gedson,Carvalho Fernandes,MID,Spurs,401,Gedson_Carvalho Fernandes,2021,2021_401_Spurs
George,Baldock,DEF,Sheffield Utd,351,George_Baldock,2021,2021_351_Sheffield Utd
Georginio,Wijnaldum,MID,Liverpool,243,Georginio_Wijnaldum,2021,2021_243_Liverpool
Giovani,Lo Celso,MID,Spurs,403,Giovani_Lo Celso,2021,2021_403_Spurs
Glenn,Murray,FWD,Brighton,53,Glenn_Murray,2021,2021_53_Brighton
Grady,Diangana,MID,West Brom,446,Grady_Diangana,2021,2021_446_West Brom
Granit,Xhaka,MID,Arsenal,9,Granit_Xhaka,2021,2021_9_Arsenal
Gylfi,Sigurdsson,MID,Everton,150,Gylfi_Sigurdsson,2021,2021_150_Everton
Hakim,Ziyech,MID,Chelsea,114,Hakim_Ziyech,2021,2021_114_Chelsea
Hal,Robson-Kanu,FWD,West Brom,408,Hal_Robson-Kanu,2021,2021_408_West Brom
Hamza,Choudhury,MID,Leicester,234,Hamza_Choudhury,2021,2021_234_Leicester
Harrison,Reed,MID,Fulham,373,Harrison_Reed,2021,2021_373_Fulham
Harry,Kane,FWD,Spurs,388,Harry_Kane,2021,2021_388_Spurs
Harry,Wilson,MID,Liverpool,257,Harry_Wilson,2021,2021_257_Liverpool
Harry,Winks,MID,Spurs,397,Harry_Winks,2021,2021_397_Spurs
Harvey,Barnes,MID,Leicester,235,Harvey_Barnes,2021,2021_235_Leicester
Harvey,Elliott,MID,Liverpool,265,Harvey_Elliott,2021,2021_265_Liverpool
Heung-Min,Son,MID,Spurs,390,Heung-Min_Son,2021,2021_390_Spurs
